boundary_index,candidate_id,cohort,material,path,step_cm,volume,x_cm,y_cm,z_cm
42,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z1556_0,80.53458683087467,VetoVerticalRib_z1556,-114.30568299929385,20.732548396372483,4868.0
43,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_221920_221922,1.5006444751093801,LiScY_221920,-114.34889303549846,20.740717450648543,4869.5
44,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z1638_0,80.53458683087467,VetoVerticalRib_z1638,-116.66783164514615,21.179123363463745,4950.0
45,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_222020_222022,1.5006444751093801,LiScY_222020,-116.71104168135076,21.187292417739805,4951.5
46,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z1720_0,80.53458683087467,VetoVerticalRib_z1720,-119.02998029099845,21.625698330555007,5032.0
47,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_222120_222122,1.5006444751093801,LiScY_222120,-119.07319032720306,21.633867384831067,5033.5
48,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z1802_0,80.53458683087467,VetoVerticalRib_z1802,-121.39212893685075,22.07227329764627,5114.0
49,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_222220_222222,1.5006444751093801,LiScY_222220,-121.43533897305537,22.08044235192233,5115.5
50,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z1884_0,80.53458683087467,VetoVerticalRib_z1884,-123.75427758270305,22.51884826473753,5196.0
51,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_222320_222322,1.5006444751093801,LiScY_222320,-123.79748761890767,22.52701731901359,5197.5
52,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z1966_0,80.53458683087467,VetoVerticalRib_z1966,-126.11642622855535,22.965423231828794,5278.0
53,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_222420_222422,1.5006444751093801,LiScY_222420,-126.15963626475997,22.973592286104854,5279.5
54,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z2048_0,80.53458683087467,VetoVerticalRib_z2048,-128.47857487440766,23.411998198920056,5360.0
55,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_222520_222522,1.5006444751093801,LiScY_222520,-128.52178491061227,23.420167253196116,5361.5
56,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z2130_0,80.53458683087467,VetoVerticalRib_z2130,-130.84072352025996,23.85857316601132,5442.0
57,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_222620_222622,1.5006444751093801,LiScY_222620,-130.88393355646457,23.866742220287378,5443.5
58,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z2212_0,80.53458683087467,VetoVerticalRib_z2212,-133.20287216611226,24.30514813310258,5524.0
59,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_222720_222722,1.5006444751093801,LiScY_222720,-133.24608220231687,24.31331718737864,5525.5
60,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z2294_0,80.53458683087467,VetoVerticalRib_z2294,-135.56502081196456,24.751723100193843,5606.0
61,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_222820_222822,1.5006444751093801,LiScY_222820,-135.60823084816917,24.759892154469902,5607.5
62,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z2376_0,80.53458683087467,VetoVerticalRib_z2376,-137.92716945781686,25.198298067285105,5688.0
63,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_222920_222922,1.5006444751093801,LiScY_222920,-137.97037949402147,25.206467121561165,5689.5
64,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z2458_0,80.53458683087467,VetoVerticalRib_z2458,-140.28931810366916,25.644873034376367,5770.0
65,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_223020_223022,1.5006444751093801,LiScY_223020,-140.33252813987377,25.653042088652427,5771.5
66,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z2540_0,80.53458683087467,VetoVerticalRib_z2540,-142.65146674952146,26.09144800146763,5852.0
67,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_223120_223122,1.5006444751093801,LiScY_223120,-142.69467678572607,26.09961705574369,5853.5
68,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z2622_0,80.53458683087467,VetoVerticalRib_z2622,-145.01361539537376,26.53802296855889,5934.0
69,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_223220_223222,1.5006444751093801,LiScY_223220,-145.05682543157837,26.54619202283495,5935.5
70,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z2704_0,80.53458683087467,VetoVerticalRib_z2704,-147.37576404122606,26.984597935650154,6016.0
71,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_223320_223322,1.5006444751093801,LiScY_223320,-147.41897407743068,26.992766989926213,6017.5
72,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z2786_0,80.53458683087467,VetoVerticalRib_z2786,-149.73791268707836,27.431172902741416,6098.0
73,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_223420_223422,1.5006444751093801,LiScY_223420,-149.78112272328298,27.439341957017476,6099.5
74,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z2868_0,80.53458683087467,VetoVerticalRib_z2868,-152.10006133293066,27.877747869832678,6180.0
75,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_223520_223522,1.5006444751093801,LiScY_223520,-152.14327136913528,27.885916924108738,6181.5
76,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z2950_0,80.53458683087467,VetoVerticalRib_z2950,-154.46220997878297,28.32432283692394,6262.0
77,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_223620_223622,1.5006444751093801,LiScY_223620,-154.50542001498758,28.3324918912,6263.5
78,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z3032_0,80.53458683087467,VetoVerticalRib_z3032,-156.82435862463527,28.770897804015203,6344.0
79,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_223720_223722,1.5006444751093801,LiScY_223720,-156.86756866083988,28.779066858291262,6345.5
80,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z3114_0,80.53458683087467,VetoVerticalRib_z3114,-159.18650727048757,29.217472771106465,6426.0
81,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_223820_223822,1.5006444751093801,LiScY_223820,-159.22971730669218,29.225641825382525,6427.5
82,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z3196_0,80.53458683087467,VetoVerticalRib_z3196,-161.54865591633987,29.664047738197727,6508.0
83,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_223920_223922,1.5006444751093801,LiScY_223920,-161.59186595254448,29.672216792473787,6509.5
84,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z3278_0,80.53458683087467,VetoVerticalRib_z3278,-163.91080456219217,30.11062270528899,6590.0
85,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_224020_224022,1.5006444751093801,LiScY_224020,-163.95401459839678,30.11879175956505,6591.5
86,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z3360_0,80.53458683087467,VetoVerticalRib_z3360,-166.27295320804447,30.55719767238025,6672.0
87,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_224120_224122,1.5006444751093801,LiScY_224120,-166.31616324424908,30.56536672665631,6673.5
88,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z3442_0,80.53458683087467,VetoVerticalRib_z3442,-168.63510185389677,31.003772639471514,6754.0
89,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_224220_224222,1.5006444751093801,LiScY_224220,-168.67831189010138,31.011941693747573,6755.5
90,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z3524_0,80.53458683087467,VetoVerticalRib_z3524,-170.99725049974907,31.450347606562776,6836.0
91,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_224320_224322,1.5006444751093801,LiScY_224320,-171.04046053595368,31.458516660838836,6837.5
92,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z3606_0,80.53458683087467,VetoVerticalRib_z3606,-173.35939914560137,31.896922573654038,6918.0
93,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_224420_224422,1.5006444751093801,LiScY_224420,-173.40260918180599,31.905091627930098,6919.5
94,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z3688_0,80.53458683087467,VetoVerticalRib_z3688,-175.72154779145367,32.3434975407453,7000.0
95,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_224520_224522,1.5006444751093801,LiScY_224520,-175.7647578276583,32.351666595021356,7001.5
96,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z3770_0,80.53458683087467,VetoVerticalRib_z3770,-178.08369643730597,32.79007250783656,7082.0
97,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_224620_224622,1.5006444751093801,LiScY_224620,-178.1269064735106,32.79824156211262,7083.5
98,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z3852_0,80.53458683087467,VetoVerticalRib_z3852,-180.44584508315828,33.23664747492783,7164.0
99,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_224720_224722,1.5006444751093801,LiScY_224720,-180.4890551193629,33.24481652920389,7165.5
100,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z3934_0,80.53458683087467,VetoVerticalRib_z3934,-182.80799372901058,33.683222442019094,7246.0
101,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_224820_224822,1.5006444751093801,LiScY_224820,-182.8512037652152,33.691391496295154,7247.5
102,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z4016_0,80.53458683087467,VetoVerticalRib_z4016,-185.17014237486288,34.12979740911036,7328.0
103,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_224920_224922,1.5006444751093801,LiScY_224920,-185.2133524110675,34.13796646338642,7329.5
104,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z4098_0,80.53458683087467,VetoVerticalRib_z4098,-187.53229102071518,34.576372376201626,7410.0
105,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_225020_225022,1.5006444751093801,LiScY_225020,-187.5755010569198,34.584541430477685,7411.5
106,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z4180_0,80.53458683087467,VetoVerticalRib_z4180,-189.89443966656748,35.02294734329289,7492.0
107,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_225120_225122,1.5006444751093801,LiScY_225120,-189.9376497027721,35.03111639756895,7493.5
108,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z4262_0,80.53458683087467,VetoVerticalRib_z4262,-192.25658831241978,35.46952231038416,7574.0
109,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_225220_225222,1.5006444751093801,LiScY_225220,-192.2997983486244,35.47769136466022,7575.5
110,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z4344_0,80.53458683087467,VetoVerticalRib_z4344,-194.61873695827208,35.91609727747542,7656.0
111,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_225320_225322,1.5006444751093801,LiScY_225320,-194.6619469944767,35.92426633175148,7657.5
112,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z4426_0,80.53458683087467,VetoVerticalRib_z4426,-196.98088560412438,36.36267224456669,7738.0
113,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_225420_225422,1.5006444751093801,LiScY_225420,-197.024095640329,36.37084129884275,7739.5
114,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z4508_0,80.53458683087467,VetoVerticalRib_z4508,-199.34303424997668,36.809247211657954,7820.0
115,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_225520_225522,1.5006444751093801,LiScY_225520,-199.3862442861813,36.817416265934014,7821.5
116,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z4590_0,80.53458683087467,VetoVerticalRib_z4590,-201.70518289582898,37.25582217874922,7902.0
117,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_225620_225622,1.5006444751093801,LiScY_225620,-201.7483929320336,37.26399123302528,7903.5
118,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z4672_0,80.53458683087467,VetoVerticalRib_z4672,-204.06733154168128,37.702397145840486,7984.0
119,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_225720_225722,1.5006444751093801,LiScY_225720,-204.1105415778859,37.710566200116546,7985.5
120,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z4754_0,80.53458683087467,VetoVerticalRib_z4754,-206.42948018753358,38.14897211293175,8066.0
121,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_225820_225822,1.5006444751093801,LiScY_225820,-206.4726902237382,38.15714116720781,8067.5
122,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z4836_0,80.53458683087467,VetoVerticalRib_z4836,-208.7916288333859,38.59554708002302,8148.0
123,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_225920_225922,1.5006444751093801,LiScY_225920,-208.8348388695905,38.60371613429908,8149.5
124,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z4918_0,80.53458683087467,VetoVerticalRib_z4918,-211.1537774792382,39.04212204711428,8230.0
125,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_226020_226022,1.5006444751093801,LiScY_226020,-211.1969875154428,39.05029110139034,8231.5
126,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z5000_0,80.53458683087467,VetoVerticalRib_z5000,-213.5159261250905,39.48869701420555,8312.0
127,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,air,/cave_1,1.5006444751093801,cave,-213.5591361612951,39.49686606848161,8313.5
128,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,steel,/cave_1/Tr1_1/Tr1_frame_1000000,43.51868977817447,Tr1_frame,-214.81222721122893,39.73376864248734,8357.0
129,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,air,/cave_1,100.04296500729775,cave,-217.6928962915366,40.278372260891324,8457.0
130,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,steel,/cave_1/Tr2_2/Tr2_frame_2000000,100.04296500729775,Tr2_frame,-220.5735653718443,40.822975879295306,8557.0
131,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,air,/cave_1,100.04296500729775,cave,-223.45423445215198,41.36757949769929,8657.0
132,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/SHiPMagnet_1/CV_2,135.05800275985146,CV,-227.34313771056733,42.10279438254466,8792.0
133,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,iron,/cave_1/SHiPMagnet_1/magyoke_1,25.01074125182437,magyoke,-228.06330498064423,42.238945287145654,8817.0
134,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Aluminium,/cave_1/SHiPMagnet_1/CV_4,280.1203020204338,CV,-236.12917840550577,43.76383541867679,9097.0
135,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,air,/cave_1,25.01074125182437,cave,-236.84934567558267,43.89998632327779,9122.0
136,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,steel,/cave_1/Tr3_3/Tr3_frame_3000000,135.05800275985197,Tr3_frame,-240.73824893399805,44.635201208123156,9257.0
137,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,air,/cave_1,100.04296500729775,cave,-243.61891801430573,45.17980482652714,9357.0
138,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,steel,/cave_1/Tr4_4/Tr4_frame_4000000,100.04296500729775,Tr4_frame,-246.49958709461342,45.72440844493112,9457.0
139,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,air,/cave_1/Tr4_4,86.83702078361172,Tr4,-249.0,46.19712290043258,9543.799727274454
140,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,air,/cave_1,13.205944223685579,cave,-249.38025617492107,46.2690120633351,9557.0
141,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,Concrete,/cave_1/Cavern_1,2496.071976932081,Cavern,-321.25294972859797,59.85687234251435,12052.0
142,afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,air,/cave_1,4001.7186002919134,cave,-436.47971294090564,81.64101707867347,16052.0
0,afterms-sample-a45fc522-row-32029,empirical_sbt_positive_control,iron,/cave_1/MuonShieldArea_1/Magn7_MiddleMagL_1,0.0,Magn7_MiddleMagL,65.206862095936,6.721898397189734,3148.922995647648
1,afterms-sample-a45fc522-row-32029,empirical_sbt_positive_control,air,/cave_1,44.1026650689439,cave,66.709690710219,6.787164485401262,3193.0
2,afterms-sample-a45fc522-row-32029,empirical_sbt_positive_control,vacuum,/cave_1/Upstream_Tagger_1,71.04133472555097,Upstream_Tagger,69.13047300207178,6.892296227703328,3264.0
3,afterms-sample-a45fc522-row-32029,empirical_sbt_positive_control,air,/cave_1,16.009314867729714,cave,69.6760014058696,6.915987887940414,3280.0
4,afterms-sample-a45fc522-row-32029,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoVerticalRib_0/VetoVerticalRib_z0_0,32.018629735459534,VetoVerticalRib_z0,70.76705821346522,6.963371208414585,3312.0
5,afterms-sample-a45fc522-row-32029,empirical_sbt_positive_control,LiquidScintillator,/cave_1/DecayVolume_1/T2_1/VetoLiSc_0/LiScY_210110_210111,1.5008732688495676,LiScY_210110,70.81820150132127,6.965592301561812,3313.5
6,afterms-sample-a45fc522-row-32029,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoOuterWall_0/VetoOuterWall_block1_0,6.547172970974891,VetoOuterWall_block1,71.04130091873878,6.975281248204646,3320.0433635605955
7,afterms-sample-a45fc522-row-32029,empirical_sbt_positive_control,air,/cave_1,5.855523202742294e-06,cave,71.04130111826976,6.975281256870043,3320.043369412712
8,afterms-sample-a45fc522-row-32029,empirical_sbt_positive_control,Aluminium,/cave_1/DecayVolume_1/T2_1/VetoOuterWall_0/VetoOuterWall_block2_0,71.99852224330078,VetoOuterWall_block2,73.49470023245426,7.081829509600012,3392.0
9,afterms-sample-a45fc522-row-32029,empirical_sbt_positive_control,air,/cave_1,123.45033594717758,cave,77.70135525011008,7.264519614678151,3515.378507542274
10,afterms-sample-a45fc522-row-32029,empirical_sbt_positive_control,steel,/cave_1/Tr1_1/Tr1_frame_1000000,4844.440183945231,Tr1_frame,242.77898303596302,14.433647826920545,8357.0
11,afterms-sample-a45fc522-row-32029,empirical_sbt_positive_control,air,/cave_1,100.05821792331126,cave,246.18853555969935,14.581720703402327,8457.0
12,afterms-sample-a45fc522-row-32029,empirical_sbt_positive_control,air,/cave_1/Tr2_2,100.05821792331126,Tr2,249.59808808343567,14.72979357988411,8557.0
13,afterms-sample-a45fc522-row-32029,empirical_sbt_positive_control,air,/cave_1,100.05821792331126,cave,253.007640607172,14.877866456365892,8657.0
14,afterms-sample-a45fc522-row-32029,empirical_sbt_positive_control,Aluminium,/cave_1/SHiPMagnet_1/CV_1,135.0785941964701,CV,257.61053651421605,15.077764839616298,8792.0
15,afterms-sample-a45fc522-row-32029,empirical_sbt_positive_control,iron,/cave_1/SHiPMagnet_1/magyoke_1,25.014554480827734,magyoke,258.4629246451501,15.114783058736743,8817.0
16,afterms-sample-a45fc522-row-32029,empirical_sbt_positive_control,Aluminium,/cave_1/SHiPMagnet_1/CV_3,280.1630101852717,CV,268.0096717116118,15.529387112885734,9097.0
17,afterms-sample-a45fc522-row-32029,empirical_sbt_positive_control,air,/cave_1,25.014554480827734,cave,268.8620598425459,15.566405332006179,9122.0
18,afterms-sample-a45fc522-row-32029,empirical_sbt_positive_control,air,/cave_1/Tr3_3,135.07859419647022,Tr3,273.46495574958993,15.766303715256585,9257.0
