candidate_id,cohort,detector_id,energy_loss,event,hit_index,momentum_gev,pdg_id,sbt_qualifying,time_ns,track_id,x_cm,y_cm,z_cm
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223822,0.0016101872315630317,0,293,0.00205871574426958,11,False,111.98622131347656,-2,-158.98268127441406,31.31937599182129,6505.71875
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223822,0.014011449180543423,0,294,0.014513455363152884,11,False,110.99473571777344,-2,-156.8240509033203,31.05440330505371,6479.669921875
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223822,0.0016639366513118148,0,295,0.002114054150447469,11,False,110.58341979980469,-2,-157.8495635986328,31.236467361450195,6463.6875
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223822,0.005249280948191881,0,296,0.005737569769661745,11,False,110.4896011352539,-2,-158.7182159423828,30.635841369628906,6461.607421875
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223822,0.001207119901664555,0,297,0.0016403696232707198,11,False,110.39665222167969,-2,-157.76283264160156,31.161327362060547,6457.9873046875
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223822,0.09934629499912262,0,298,0.36790012240019004,11,False,109.98970031738281,65,-156.09727478027344,31.727872848510742,6476.85498046875
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223922,0.08637349307537079,0,299,0.11108017081098472,11,False,112.12049865722656,65,-157.33663940429688,29.380294799804688,6533.69091796875
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223922,0.0025909673422574997,0,300,0.0030595872074399774,11,False,113.47945404052734,-2,-154.84432983398438,26.388948440551758,6549.919921875
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,224022,1.361000023791803e-08,0,301,0.00302680463760196,22,False,114.94511413574219,-2,-163.62594604492188,10.494319915771484,6602.27001953125
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,224022,0.0017780116759240627,0,302,0.002231244024121247,11,False,115.277099609375,-2,-157.83143615722656,10.550887107849121,6601.220703125
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223922,0.0012698036152869463,0,303,0.001705912642698248,11,False,113.13880920410156,-2,-155.024658203125,29.17823028564453,6539.83349609375
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223922,0.0005786605179309845,0,304,0.0015013674031281456,22,False,113.09088897705078,-2,-155.44952392578125,27.929670333862305,6544.58984375
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223922,0.0009227068512700498,0,305,0.0013395492835491705,11,False,113.52182006835938,-2,-156.0678253173828,26.324169158935547,6550.81591796875
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223922,0.005008680280297995,0,306,0.0054959748632745905,11,False,112.80155944824219,-2,-154.14723205566406,30.594873428344727,6530.8427734375
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223922,0.0033769106958061457,0,307,0.003854182238201686,11,False,112.56169891357422,-2,-153.63162231445312,31.571754455566406,6523.1669921875
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223922,3.511999935312815e-08,0,308,0.0010892038823535838,22,False,112.32626342773438,-2,-151.25616455078125,35.48468017578125,6533.5556640625
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223922,2.558900007443299e-07,0,309,1.6173574267843645e-05,11,False,112.40170288085938,-2,-154.4104461669922,32.09719467163086,6517.91552734375
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223922,8.205632911995053e-05,0,310,0.00030098941620642673,11,False,112.40170288085938,-2,-154.4104461669922,32.09719467163086,6517.91552734375
